review_id,review_text,rating,sentiment,category,verified_purchase
REV-031462,Do not recommend this cocktail selection at all. Suffers from freezing cold food. Dirty glasses and unhygienic restrooms.,1,0,Hospitality & Food,True
REV-079017,Plumbing repair review: Professional advice. Top notch workmanship provided for the. Polite technicians who respected our home.,5,1,Services & Professional,True
REV-028799,Smash burger review: Prompt delivery. We were blown away by the. Will be recommending to all our friends and family.,4,1,Hospitality & Food,True
REV-029968,Horrendous management and inedible seafood platter. The unbearable noise is unacceptable. Several in our party suffered food poisoning.,1,0,Hospitality & Food,True
REV-040641,"Really happy with the breakfast buffet. It offers prompt delivery, and already planning our next reservation here.",5,1,Hospitality & Food,True
REV-095181,Top notch workmanship provided for the haircut and styling. The tidy clean up after job is exceptional! Polite technicians who respected our home.,4,1,Services & Professional,True
REV-080608,Do not recommend this pest control treatment at all. Suffers from unresolved underlying issue. Refused to take responsibility for property damage.,1,0,Services & Professional,False
REV-051012,Do not recommend this smartwatch at all. Suffers from flimsy plastic casing. Flimsy cable broke on day three.,2,0,Consumer Tech & Electronics,True
REV-024269,"Really happy with the silk dress. It offers perfect fit, and will definitely order another color soon.",4,1,Retail & Apparel,True
REV-036758,Awful dining experience centered around the sushi platter. The sticky tables is unacceptable. The manager argued with us when we complained.,1,0,Hospitality & Food,True
REV-000316,Do not recommend this running sneakers at all. Suffers from bad odor. Fell apart after the very first wash.,1,0,Retail & Apparel,False
REV-096204,Do not recommend this oil change service at all. Suffers from unclear billing. Unacceptable incompetence from start to finish.,2,0,Services & Professional,True
REV-077785,Plumbing repair review: Professional advice. Top notch workmanship provided for the. Finished ahead of schedule with zero hassle.,5,1,Services & Professional,True
REV-043656,One star! The rude and dismissive staff of this margherita pizza is horrific. Awful dining experience centered around the. Completely ruined our evening.,2,0,Hospitality & Food,True
REV-055301,"Really happy with the ultrabook laptop. It offers ultra quiet cooling, and build quality feels very premium.",5,1,Consumer Tech & Electronics,True
REV-051581,Five stars! The long battery life of this external SSD blew me away. Incredible performance and reliability from this and well worth the investment for daily remote work.,5,1,Consumer Tech & Electronics,True
REV-068005,Noise cancelling earbuds review: Instant pairing. Extremely pleased with the high speed and. Battery lasts two full days on a single charge.,5,1,Consumer Tech & Electronics,True
REV-076077,Five stars! The expert craftsmanship of this accounting consultation blew me away. Honest and efficient crew handling the and consistently dependable service.,5,1,Services & Professional,True
REV-057685,Webcam review: Deep rich bass. Flawless daily driver with an awesome. Fast shipping and solid protective packaging.,5,1,Consumer Tech & Electronics,True
REV-065448,Stay away from this fast charger. Encountered terrible battery drain. Crashes my PC every time it connects.,2,0,Consumer Tech & Electronics,False
REV-027075,"Really happy with the breakfast buffet. It offers inviting atmosphere, and will be recommending to all our friends and family.",4,1,Hospitality & Food,False
REV-099485,Five stars! The fair and transparent pricing of this accounting consultation blew me away. Could not have asked for better service regarding the and will be our go-to contractor from now on.,4,1,Services & Professional,True
REV-005417,Cotton hoodie review: Durable material. Hands down the best. Arrived fast and fits true to size.,4,1,Retail & Apparel,True
REV-090298,Do not recommend this plumbing repair at all. Suffers from unclear billing. Owner threatened us when we asked for a revised invoice.,1,0,Services & Professional,False
REV-041475,"Really happy with the sushi platter. It offers prompt delivery, and the staff made our anniversary feel truly special.",5,1,Hospitality & Food,False
REV-099654,Do not recommend this dry cleaning at all. Suffers from disrespectful attitude. Unacceptable incompetence from start to finish.,1,0,Services & Professional,True
REV-021117,"Really happy with the wool sweater. It offers comfortable lining, and highly recommend to anyone looking for comfort and style.",4,1,Retail & Apparel,True
REV-012222,Do not recommend this formal blazer at all. Suffers from frayed seams. Fell apart after the very first wash.,2,0,Retail & Apparel,False
REV-039872,Stay away from this truffle pasta. Encountered overpriced bill. Several in our party suffered food poisoning.,2,0,Hospitality & Food,True
REV-095938,One star! The disrespectful attitude of this lawn maintenance is horrific. Overcharged by hundreds for an unfinished. Had to hire a second company to fix their mistakes.,1,0,Services & Professional,False
REV-015407,Silk dress review: Soft fabric. Hands down the best. Got so many compliments wearing this.,5,1,Retail & Apparel,True
REV-093811,"Really happy with the pest control treatment. It offers expert craftsmanship, and will be our go-to contractor from now on.",5,1,Services & Professional,True
REV-094752,Unprofessional and incompetent team doing the dry cleaning. The unclear billing is unacceptable. Unacceptable incompetence from start to finish.,1,0,Services & Professional,False
REV-040277,Delicious meal! Loved the cozy suite. The tender and juicy is exceptional! Already planning our next reservation here.,4,1,Hospitality & Food,True
REV-001416,Do not recommend this silk dress at all. Suffers from itchy material. Fell apart after the very first wash.,1,0,Retail & Apparel,True
REV-020909,Five stars! The breathable texture of this formal blazer blew me away. Super happy with the quality of the and arrived fast and fits true to size.,4,1,Retail & Apparel,True
REV-017192,Stay away from this formal blazer. Encountered completely inaccurate sizing. Customer service refused to offer an exchange.,1,0,Retail & Apparel,False
REV-038316,Do not recommend this cozy suite at all. Suffers from horrible waiting time. Dirty glasses and unhygienic restrooms.,2,0,Hospitality & Food,True
REV-091130,Do not recommend this dental cleaning at all. Suffers from two hour late arrival. Refused to take responsibility for property damage.,1,0,Services & Professional,True
REV-070848,One star! The constant bluetooth dropouts of this tablet is horrific. Unreliable and frustrating experience with the. Crashes my PC every time it connects.,2,0,Consumer Tech & Electronics,True
REV-012569,"Really happy with the skinny jeans. It offers breathable texture, and worth every single penny.",4,1,Retail & Apparel,True
REV-056925,"Really happy with the wireless headphones. It offers ultra quiet cooling, and syncs seamlessly across all my devices.",4,1,Consumer Tech & Electronics,True
REV-071051,"Really happy with the bluetooth speaker. It offers instant pairing, and build quality feels very premium.",4,1,Consumer Tech & Electronics,True
REV-089164,One star! The two hour late arrival of this plumbing repair is horrific. Unprofessional and incompetent team doing the. Owner threatened us when we asked for a revised invoice.,2,0,Services & Professional,False
REV-098080,Unprofessional and incompetent team doing the pest control treatment. The unresolved underlying issue is unacceptable. Owner threatened us when we asked for a revised invoice.,1,0,Services & Professional,True
REV-003638,Do not waste your money on this cotton hoodie. The frayed seams is unacceptable. Fell apart after the very first wash.,2,0,Retail & Apparel,True
REV-098431,Roof inspection review: Punctual arrival. Highly impressed with the professionalism during the. Fair quote with no surprise fees at the end.,5,1,Services & Professional,True
REV-013697,I am genuinely impressed by this running sneakers. The flawless stitching is exceptional! Worth every single penny.,4,1,Retail & Apparel,True
REV-020010,Zero stars if I could for this silk dress. The thin cloth is unacceptable. Returning this immediately.,2,0,Retail & Apparel,True
REV-022439,Great addition to my wardrobe! The handbag. The comfortable lining is exceptional! Got so many compliments wearing this.,5,1,Retail & Apparel,False
REV-025084,One star! The rude and dismissive staff of this grilled steak is horrific. Waited over an hour only to receive terrible. The manager argued with us when we complained.,1,0,Hospitality & Food,False
REV-081157,Dental cleaning review: Tidy clean up after job. Could not have asked for better service regarding the. Consistently dependable service.,4,1,Services & Professional,False
REV-086586,One star! The damaged my property of this home AC repair is horrific. Overcharged by hundreds for an unfinished. Owner threatened us when we asked for a revised invoice.,1,0,Services & Professional,False
REV-042929,"Really happy with the craft coffee. It offers bursting with flavor, and the staff made our anniversary feel truly special.",4,1,Hospitality & Food,True
REV-037872,One star! The unbearable noise of this smash burger is horrific. Horrendous management and inedible. The manager argued with us when we complained.,1,0,Hospitality & Food,True
REV-018921,"Really happy with the cardigan. It offers flawless stitching, and arrived fast and fits true to size.",4,1,Retail & Apparel,True
REV-056271,Top tier hardware! The bluetooth speaker. The seamless connectivity is exceptional! Build quality feels very premium.,5,1,Consumer Tech & Electronics,False
REV-004717,"Really happy with the silk dress. It offers flawless stitching, and will definitely order another color soon.",4,1,Retail & Apparel,True
REV-024308,Do not recommend this handbag at all. Suffers from thin cloth. Returning this immediately.,2,0,Retail & Apparel,True
REV-047384,Waited over an hour only to receive terrible sushi platter. The stale bread is unacceptable. Left hungry and frustrated after paying a fortune.,1,0,Hospitality & Food,False
REV-058522,One star! The dead pixels on arrival of this noise cancelling earbuds is horrific. Complete waste of cash regarding the. Overheats dangerously during moderate usage.,1,0,Consumer Tech & Electronics,True
REV-075168,Disaster of a service call regarding the dry cleaning. The damaged my property is unacceptable. Unacceptable incompetence from start to finish.,2,0,Services & Professional,True
REV-029918,One star! The bland taste of this grilled steak is horrific. Waited over an hour only to receive terrible. Completely ruined our evening.,1,0,Hospitality & Food,False
REV-086848,Stay away from this accounting consultation. Encountered damaged my property. Owner threatened us when we asked for a revised invoice.,1,0,Services & Professional,True
REV-040686,Such a huge letdown regarding the seafood platter. The unbearable noise is unacceptable. Dirty glasses and unhygienic restrooms.,2,0,Hospitality & Food,True
REV-055640,Do not recommend this external SSD at all. Suffers from flimsy plastic casing. Flimsy cable broke on day three.,1,0,Consumer Tech & Electronics,False
REV-058637,"Really happy with the external SSD. It offers deep rich bass, and well worth the investment for daily remote work.",4,1,Consumer Tech & Electronics,True
REV-079419,"Really happy with the lawn maintenance. It offers quick turnaround time, and will be our go-to contractor from now on.",5,1,Services & Professional,False
REV-059773,Five stars! The deep rich bass of this bluetooth speaker blew me away. Extremely pleased with the high speed and and fast shipping and solid protective packaging.,4,1,Consumer Tech & Electronics,True
REV-007204,Stay away from this handbag. Encountered faded dye. Customer service refused to offer an exchange.,2,0,Retail & Apparel,True
REV-098725,Seamless and smooth experience with the haircut and styling. The expert craftsmanship is exceptional! Polite technicians who respected our home.,5,1,Services & Professional,True
REV-041023,Five stars! The tender and juicy of this hotel room blew me away. Delicious meal! Loved the and the chef really knows what they are doing!,4,1,Hospitality & Food,True
REV-022703,Wool sweater review: Vibrant color. Hands down the best. Will definitely order another color soon.,5,1,Retail & Apparel,True
REV-045170,Stay away from this cocktail selection. Encountered overpriced bill. Completely ruined our evening.,2,0,Hospitality & Food,True
REV-017084,Do not recommend this running sneakers at all. Suffers from cheap zipper. Customer service refused to offer an exchange.,2,0,Retail & Apparel,True
REV-025699,Consistently the top spot in town for cocktail selection. The warm and attentive service is exceptional! The chef really knows what they are doing!,5,1,Hospitality & Food,True
REV-056649,Wireless headphones review: Deep rich bass. Extremely pleased with the high speed and. Battery lasts two full days on a single charge.,5,1,Consumer Tech & Electronics,True
REV-092698,Stay away from this dry cleaning. Encountered two hour late arrival. Had to hire a second company to fix their mistakes.,1,0,Services & Professional,True
REV-059230,"One star! The overheating issues of this fast charger is horrific. Died after two weeks of normal use, especially the. Tech support was unresponsive and voided the warranty.",2,0,Consumer Tech & Electronics,True
REV-094219,Seamless and smooth experience with the roof inspection. The punctual arrival is exceptional! Polite technicians who respected our home.,4,1,Services & Professional,True
REV-058337,"Really happy with the webcam. It offers deep rich bass, and battery lasts two full days on a single charge.",4,1,Consumer Tech & Electronics,True
REV-027378,Stay away from this seafood platter. Encountered freezing cold food. Left hungry and frustrated after paying a fortune.,2,0,Hospitality & Food,True
REV-075381,Accounting consultation review: Professional advice. Honest and efficient crew handling the. Fair quote with no surprise fees at the end.,4,1,Services & Professional,False
REV-080789,Honest and efficient crew handling the car detailing. The punctual arrival is exceptional! Finished ahead of schedule with zero hassle.,4,1,Services & Professional,False
REV-097167,Dental cleaning review: Punctual arrival. Could not have asked for better service regarding the. Consistently dependable service.,4,1,Services & Professional,False
REV-034692,Do not recommend this sushi platter at all. Suffers from freezing cold food. Completely ruined our evening.,1,0,Hospitality & Food,True
REV-011511,"Really happy with the cardigan. It offers breathable texture, and got so many compliments wearing this.",5,1,Retail & Apparel,True
REV-031104,Awful dining experience centered around the craft coffee. The sticky tables is unacceptable. Left hungry and frustrated after paying a fortune.,2,0,Hospitality & Food,True
REV-024863,Handbag review: Comfortable lining. Purchased this last week and couldn't be happier with the. Worth every single penny.,4,1,Retail & Apparel,True
REV-021442,Stay away from this cardigan. Encountered thin cloth. Fell apart after the very first wash.,2,0,Retail & Apparel,True
REV-018320,Zero stars if I could for this silk dress. The frayed seams is unacceptable. Fell apart after the very first wash.,2,0,Retail & Apparel,True
REV-077792,Stay away from this haircut and styling. Encountered shoddy workmanship. Still waiting for a callback two weeks later.,1,0,Services & Professional,True
REV-001904,Do not recommend this cardigan at all. Suffers from thin cloth. Save your cash and look elsewhere.,1,0,Retail & Apparel,True
REV-064748,Do not recommend this fast charger at all. Suffers from distorted microphone sound. Crashes my PC every time it connects.,2,0,Consumer Tech & Electronics,True
REV-059970,One star! The flimsy plastic casing of this mechanical keyboard is horrific. Terrible engineering and zero support for the. Fails to hold any charge after a month.,1,0,Consumer Tech & Electronics,True
REV-061442,Do not recommend this portable power bank at all. Suffers from terrible battery drain. Crashes my PC every time it connects.,1,0,Consumer Tech & Electronics,False
REV-098690,One star! The unclear billing of this roof inspection is horrific. Disaster of a service call regarding the. Owner threatened us when we asked for a revised invoice.,2,0,Services & Professional,True
REV-084141,Could not have asked for better service regarding the oil change service. The quick turnaround time is exceptional! Polite technicians who respected our home.,5,1,Services & Professional,True
REV-096959,Five stars! The tidy clean up after job of this accounting consultation blew me away. Honest and efficient crew handling the and fair quote with no surprise fees at the end.,4,1,Services & Professional,False
REV-025213,"Really happy with the cocktail selection. It offers tender and juicy, and will be recommending to all our friends and family.",5,1,Hospitality & Food,False
REV-039205,Five stars! The bursting with flavor of this margherita pizza blew me away. Consistently the top spot in town for and a delightful culinary experience.,4,1,Hospitality & Food,False
REV-009272,Do not recommend this cardigan at all. Suffers from frayed seams. Save your cash and look elsewhere.,1,0,Retail & Apparel,True
REV-063743,"Really happy with the gaming monitor. It offers long battery life, and battery lasts two full days on a single charge.",4,1,Consumer Tech & Electronics,True
REV-004122,Do not waste your money on this leather boots. The cheap zipper is unacceptable. Returning this immediately.,2,0,Retail & Apparel,True
REV-031776,Stay away from this seafood platter. Encountered stale bread. Left hungry and frustrated after paying a fortune.,1,0,Hospitality & Food,False
REV-096806,Stay away from this dry cleaning. Encountered left a huge mess behind. Owner threatened us when we asked for a revised invoice.,1,0,Services & Professional,True
REV-025344,Do not recommend this craft coffee at all. Suffers from rude and dismissive staff. The manager argued with us when we complained.,1,0,Hospitality & Food,True
REV-021646,"Arrived in awful condition, particularly the handbag. The loose threads is unacceptable. Returning this immediately.",2,0,Retail & Apparel,True
REV-067570,One star! The laggy performance of this gaming monitor is horrific. Complete waste of cash regarding the. Fails to hold any charge after a month.,2,0,Consumer Tech & Electronics,True
REV-063779,Best tech purchase of the year is definitely this ultrabook laptop. The ultra quiet cooling is exceptional! Syncs seamlessly across all my devices.,4,1,Consumer Tech & Electronics,True
REV-061082,Do not recommend this webcam at all. Suffers from flimsy plastic casing. Crashes my PC every time it connects.,1,0,Consumer Tech & Electronics,True
REV-083260,One star! The hidden extra fees of this accounting consultation is horrific. Overcharged by hundreds for an unfinished. Had to hire a second company to fix their mistakes.,2,0,Services & Professional,True
REV-058924,Stay away from this mechanical keyboard. Encountered buggy companion software. Crashes my PC every time it connects.,2,0,Consumer Tech & Electronics,True
REV-069912,Complete waste of cash regarding the gaming monitor. The distorted microphone sound is unacceptable. Crashes my PC every time it connects.,1,0,Consumer Tech & Electronics,True
REV-090675,Plumbing repair review: Professional advice. Seamless and smooth experience with the. Will be our go-to contractor from now on.,5,1,Services & Professional,True
REV-002333,"Really happy with the cardigan. It offers vibrant color, and arrived fast and fits true to size.",4,1,Retail & Apparel,True
REV-004003,Exceeded my expectations regarding the silk dress. The premium finish is exceptional! Got so many compliments wearing this.,5,1,Retail & Apparel,True
REV-037720,Worst dinner in a long time with the cozy suite. The rude and dismissive staff is unacceptable. Left hungry and frustrated after paying a fortune.,2,0,Hospitality & Food,True
REV-045130,One star! The stale bread of this sushi platter is horrific. Never coming back here due to the. Left hungry and frustrated after paying a fortune.,2,0,Hospitality & Food,True
REV-013418,Stay away from this formal blazer. Encountered completely inaccurate sizing. Save your cash and look elsewhere.,2,0,Retail & Apparel,False
REV-052239,Five stars! The ultra quiet cooling of this webcam blew me away. Top tier hardware! The and well worth the investment for daily remote work.,5,1,Consumer Tech & Electronics,False
REV-062397,Five stars! The ultra quiet cooling of this bluetooth speaker blew me away. Top tier hardware! The and syncs seamlessly across all my devices.,5,1,Consumer Tech & Electronics,True
REV-057497,Ultrabook laptop review: Snappy processing speed. Flawless daily driver with an awesome. Fast shipping and solid protective packaging.,4,1,Consumer Tech & Electronics,True
REV-042286,Do not recommend this cocktail selection at all. Suffers from sticky tables. Completely ruined our evening.,2,0,Hospitality & Food,True
REV-050124,Do not recommend this wireless headphones at all. Suffers from buggy companion software. Flimsy cable broke on day three.,1,0,Consumer Tech & Electronics,False
REV-060084,One star! The constant bluetooth dropouts of this gaming monitor is horrific. Do not buy this! Constant hardware failure on the. Crashes my PC every time it connects.,2,0,Consumer Tech & Electronics,False
REV-071785,Smartwatch review: Crystal clear display. Upgraded from my old device to this. Build quality feels very premium.,5,1,Consumer Tech & Electronics,False
REV-006745,Silk dress review: Breathable texture. Great addition to my wardrobe! The. Worth every single penny.,5,1,Retail & Apparel,True
REV-070339,Five stars! The ultra quiet cooling of this fast charger blew me away. Upgraded from my old device to this and battery lasts two full days on a single charge.,4,1,Consumer Tech & Electronics,False
REV-069054,Stay away from this tablet. Encountered buggy companion software. Tech support was unresponsive and voided the warranty.,2,0,Consumer Tech & Electronics,True
REV-058927,Wireless headphones review: Instant pairing. Top tier hardware! The. Syncs seamlessly across all my devices.,5,1,Consumer Tech & Electronics,False
REV-063108,Complete waste of cash regarding the noise cancelling earbuds. The distorted microphone sound is unacceptable. Tech support was unresponsive and voided the warranty.,2,0,Consumer Tech & Electronics,False
REV-091515,"Really happy with the moving service. It offers professional advice, and fair quote with no surprise fees at the end.",5,1,Services & Professional,True
REV-027173,Had an unforgettable evening enjoying the seafood platter. The spotless cleanliness is exceptional! Already planning our next reservation here.,4,1,Hospitality & Food,True
REV-052633,Webcam review: Sturdy aluminum build. Best tech purchase of the year is definitely this. Well worth the investment for daily remote work.,4,1,Consumer Tech & Electronics,True
REV-055911,Five stars! The deep rich bass of this gaming monitor blew me away. Top tier hardware! The and well worth the investment for daily remote work.,5,1,Consumer Tech & Electronics,True
REV-069015,"Really happy with the external SSD. It offers snappy processing speed, and well worth the investment for daily remote work.",4,1,Consumer Tech & Electronics,False
REV-024983,Handbag review: Breathable texture. I am genuinely impressed by this. Will definitely order another color soon.,5,1,Retail & Apparel,True
REV-015504,Do not recommend this handbag at all. Suffers from cheap zipper. The sizing chart is completely misleading.,2,0,Retail & Apparel,True
REV-004162,One star! The cheap zipper of this wool sweater is horrific. Terrible craftsmanship on the. The sizing chart is completely misleading.,1,0,Retail & Apparel,False
REV-078293,Five stars! The punctual arrival of this plumbing repair blew me away. Reliable and trustworthy team for our and consistently dependable service.,5,1,Services & Professional,True
REV-005660,Do not recommend this wool sweater at all. Suffers from cheap zipper. Fell apart after the very first wash.,1,0,Retail & Apparel,True
REV-060634,Complete waste of cash regarding the noise cancelling earbuds. The overheating issues is unacceptable. Overheats dangerously during moderate usage.,1,0,Consumer Tech & Electronics,False
REV-055172,Unreliable and frustrating experience with the tablet. The constant bluetooth dropouts is unacceptable. Flimsy cable broke on day three.,1,0,Consumer Tech & Electronics,False
REV-034970,Do not recommend this cozy suite at all. Suffers from horrible waiting time. Left hungry and frustrated after paying a fortune.,1,0,Hospitality & Food,True
REV-018789,Super happy with the quality of the cotton hoodie. The premium finish is exceptional! Highly recommend to anyone looking for comfort and style.,4,1,Retail & Apparel,True
REV-025081,"Really happy with the seafood platter. It offers warm and attentive service, and the chef really knows what they are doing!",4,1,Hospitality & Food,True
REV-091774,Completely butchered the job during the home AC repair. The hidden extra fees is unacceptable. Owner threatened us when we asked for a revised invoice.,1,0,Services & Professional,True
REV-055271,Incredible performance and reliability from this fast charger. The ultra quiet cooling is exceptional! Syncs seamlessly across all my devices.,5,1,Consumer Tech & Electronics,True
REV-043083,Five stars! The bursting with flavor of this breakfast buffet blew me away. Consistently the top spot in town for and the staff made our anniversary feel truly special.,5,1,Hospitality & Food,True
REV-020746,One star! The faded dye of this cardigan is horrific. Extremely disappointed with this. Save your cash and look elsewhere.,1,0,Retail & Apparel,False
REV-021367,Five stars! The flawless stitching of this running sneakers blew me away. Super happy with the quality of the and will definitely order another color soon.,4,1,Retail & Apparel,True
REV-045115,Consistently the top spot in town for craft coffee. The warm and attentive service is exceptional! Already planning our next reservation here.,4,1,Hospitality & Food,True
REV-098426,Overcharged by hundreds for an unfinished oil change service. The two hour late arrival is unacceptable. Owner threatened us when we asked for a revised invoice.,1,0,Services & Professional,True
REV-035302,Such a huge letdown regarding the smash burger. The unbearable noise is unacceptable. Dirty glasses and unhygienic restrooms.,2,0,Hospitality & Food,True
REV-061097,Top tier hardware! The tablet. The crystal clear display is exceptional! Battery lasts two full days on a single charge.,4,1,Consumer Tech & Electronics,True
REV-018040,One star! The frayed seams of this winter jacket is horrific. Zero stars if I could for this. Customer service refused to offer an exchange.,1,0,Retail & Apparel,False
REV-072577,"Really happy with the noise cancelling earbuds. It offers sturdy aluminum build, and syncs seamlessly across all my devices.",4,1,Consumer Tech & Electronics,True
REV-099589,Accounting consultation review: Courteous communication. Highly impressed with the professionalism during the. Fair quote with no surprise fees at the end.,5,1,Services & Professional,True
REV-074935,Best tech purchase of the year is definitely this external SSD. The deep rich bass is exceptional! Syncs seamlessly across all my devices.,5,1,Consumer Tech & Electronics,True
REV-096206,Avoid this company at all costs for your roof inspection. The two hour late arrival is unacceptable. Unacceptable incompetence from start to finish.,2,0,Services & Professional,False
REV-065714,"Died after two weeks of normal use, especially the external SSD. The laggy performance is unacceptable. Fails to hold any charge after a month.",1,0,Consumer Tech & Electronics,True
REV-003889,Cotton hoodie review: Breathable texture. Purchased this last week and couldn't be happier with the. Got so many compliments wearing this.,4,1,Retail & Apparel,False
REV-068458,Do not recommend this mechanical keyboard at all. Suffers from dead pixels on arrival. Flimsy cable broke on day three.,2,0,Consumer Tech & Electronics,False
REV-098600,Do not recommend this plumbing repair at all. Suffers from left a huge mess behind. Owner threatened us when we asked for a revised invoice.,1,0,Services & Professional,True
REV-089815,Five stars! The quick turnaround time of this oil change service blew me away. Top notch workmanship provided for the and will be our go-to contractor from now on.,4,1,Services & Professional,False
REV-049484,Stay away from this craft coffee. Encountered horrible waiting time. The manager argued with us when we complained.,1,0,Hospitality & Food,False
REV-065797,Gaming monitor review: Crystal clear display. Extremely pleased with the high speed and. Build quality feels very premium.,5,1,Consumer Tech & Electronics,True
REV-030994,Do not recommend this seafood platter at all. Suffers from horrible waiting time. Dirty glasses and unhygienic restrooms.,1,0,Hospitality & Food,True
REV-021926,One star! The cheap zipper of this wool sweater is horrific. Do not waste your money on this. The sizing chart is completely misleading.,1,0,Retail & Apparel,True
REV-084395,Top notch workmanship provided for the haircut and styling. The courteous communication is exceptional! Will be our go-to contractor from now on.,5,1,Services & Professional,False
REV-062366,Do not buy this! Constant hardware failure on the gaming monitor. The laggy performance is unacceptable. Fails to hold any charge after a month.,2,0,Consumer Tech & Electronics,False
REV-005136,Stay away from this cotton hoodie. Encountered completely inaccurate sizing. Returning this immediately.,2,0,Retail & Apparel,True
REV-040537,Five stars! The tender and juicy of this hotel room blew me away. A five star experience from start to finish with the and the staff made our anniversary feel truly special.,4,1,Hospitality & Food,True
REV-013968,One star! The bad odor of this running sneakers is horrific. Extremely disappointed with this. Save your cash and look elsewhere.,2,0,Retail & Apparel,True
REV-060600,Do not recommend this noise cancelling earbuds at all. Suffers from flimsy plastic casing. Flimsy cable broke on day three.,2,0,Consumer Tech & Electronics,False
REV-097364,Stay away from this plumbing repair. Encountered left a huge mess behind. Had to hire a second company to fix their mistakes.,1,0,Services & Professional,True
REV-062735,Portable power bank review: Snappy processing speed. Incredible performance and reliability from this. Battery lasts two full days on a single charge.,4,1,Consumer Tech & Electronics,False
REV-074165,Incredible performance and reliability from this smartwatch. The ultra quiet cooling is exceptional! Build quality feels very premium.,5,1,Consumer Tech & Electronics,True
REV-095720,Avoid this company at all costs for your lawn maintenance. The unclear billing is unacceptable. Owner threatened us when we asked for a revised invoice.,1,0,Services & Professional,True
REV-024402,Total regret buying this running sneakers. The faded dye is unacceptable. Customer service refused to offer an exchange.,2,0,Retail & Apparel,False
REV-055062,Complete waste of cash regarding the smartwatch. The laggy performance is unacceptable. Crashes my PC every time it connects.,2,0,Consumer Tech & Electronics,True
REV-064351,Five stars! The seamless connectivity of this wireless headphones blew me away. Incredible performance and reliability from this and fast shipping and solid protective packaging.,5,1,Consumer Tech & Electronics,False
REV-089251,"Really happy with the oil change service. It offers quick turnaround time, and finished ahead of schedule with zero hassle.",4,1,Services & Professional,True
REV-026569,Craft coffee review: Prompt delivery. Outstanding dining experience featuring the. Already planning our next reservation here.,5,1,Hospitality & Food,True
REV-020379,T-shirt review: Comfortable lining. Super happy with the quality of the. Will definitely order another color soon.,5,1,Retail & Apparel,False
REV-043907,Had an unforgettable evening enjoying the craft coffee. The bursting with flavor is exceptional! The staff made our anniversary feel truly special.,5,1,Hospitality & Food,True
REV-048105,Five stars! The inviting atmosphere of this cocktail selection blew me away. We were blown away by the and will be recommending to all our friends and family.,4,1,Hospitality & Food,True
REV-006877,"Really happy with the winter jacket. It offers breathable texture, and arrived fast and fits true to size.",4,1,Retail & Apparel,True
REV-084663,"Really happy with the home AC repair. It offers punctual arrival, and polite technicians who respected our home.",4,1,Services & Professional,True
REV-033391,Five stars! The generous portion size of this hotel room blew me away. Consistently the top spot in town for and will be recommending to all our friends and family.,4,1,Hospitality & Food,True
REV-083807,Plumbing repair review: Tidy clean up after job. Could not have asked for better service regarding the. Fair quote with no surprise fees at the end.,5,1,Services & Professional,True
REV-076990,Do not recommend this plumbing repair at all. Suffers from left a huge mess behind. Unacceptable incompetence from start to finish.,1,0,Services & Professional,True
REV-010210,Extremely disappointed with this skinny jeans. The loose threads is unacceptable. The sizing chart is completely misleading.,1,0,Retail & Apparel,True
REV-008879,"Really happy with the formal blazer. It offers flawless stitching, and got so many compliments wearing this.",4,1,Retail & Apparel,True
REV-035056,One star! The sticky tables of this craft coffee is horrific. Worst dinner in a long time with the. Left hungry and frustrated after paying a fortune.,1,0,Hospitality & Food,False
REV-021846,One star! The frayed seams of this skinny jeans is horrific. Zero stars if I could for this. Save your cash and look elsewhere.,2,0,Retail & Apparel,True
REV-056437,External ssd review: Seamless connectivity. Best tech purchase of the year is definitely this. Battery lasts two full days on a single charge.,4,1,Consumer Tech & Electronics,True
REV-076592,Do not recommend this oil change service at all. Suffers from disrespectful attitude. Had to hire a second company to fix their mistakes.,2,0,Services & Professional,True
REV-065015,Extremely pleased with the high speed and external SSD. The crystal clear display is exceptional! Syncs seamlessly across all my devices.,4,1,Consumer Tech & Electronics,True
REV-009704,Stay away from this skinny jeans. Encountered itchy material. Returning this immediately.,1,0,Retail & Apparel,True
REV-071510,"One star! The distorted microphone sound of this bluetooth speaker is horrific. Died after two weeks of normal use, especially the. Crashes my PC every time it connects.",2,0,Consumer Tech & Electronics,False
REV-099915,Five stars! The punctual arrival of this moving service blew me away. Reliable and trustworthy team for our and finished ahead of schedule with zero hassle.,5,1,Services & Professional,True
REV-052927,Webcam review: Deep rich bass. Extremely pleased with the high speed and. Syncs seamlessly across all my devices.,4,1,Consumer Tech & Electronics,False
REV-096111,Five stars! The fair and transparent pricing of this moving service blew me away. Seamless and smooth experience with the and fair quote with no surprise fees at the end.,5,1,Services & Professional,True
REV-047497,Delicious meal! Loved the breakfast buffet. The fresh ingredients is exceptional! The staff made our anniversary feel truly special.,5,1,Hospitality & Food,True
REV-087598,One star! The disrespectful attitude of this haircut and styling is horrific. Scam alert! Had a horrific experience with the. Unacceptable incompetence from start to finish.,2,0,Services & Professional,True
REV-091857,Five stars! The expert craftsmanship of this accounting consultation blew me away. Honest and efficient crew handling the and consistently dependable service.,4,1,Services & Professional,False
REV-055331,Five stars! The long battery life of this gaming monitor blew me away. Incredible performance and reliability from this and build quality feels very premium.,5,1,Consumer Tech & Electronics,True
